gauge_id,p_mean,pet_mean,aridity,frac_snow,moisture_index,seasonality,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur
GRDC_1159400,1.5648506879806519,7.500630855560303,4.793192675295703,0.0,-0.8058745265007019,0.3444015383720398,0.057494866529774126,1.5026833631484795,0.7271047227926078,7.336325966850829
GRDC_1159403,1.4819859266281128,8.329387664794922,5.620422917069364,0.0,-0.8342111706733704,0.29721367359161377,0.0594798083504449,1.5165794066317626,0.7303901437371664,7.760727272727273
GRDC_1159405,1.459502100944519,8.44215202331543,5.784268496668883,0.0,-0.8389491438865662,0.29692310094833374,0.05790554414784394,1.5215827338129497,0.7275838466803559,7.781844802342606
GRDC_1159410,1.9042384624481201,6.91680908203125,3.6323229566211404,0.0,-0.7460749745368958,0.3379928469657898,0.06023271731690623,1.4012738853503184,0.7127310061601643,6.408
GRDC_1159413,1.9330246448516846,6.893129825592041,3.565981346358329,0.0,-0.7414724826812744,0.34321510791778564,0.06125941136208077,1.40282131661442,0.711978097193703,6.373774509803922
GRDC_1159415,1.9500023126602173,6.93177604675293,3.554752731188567,0.0,-0.7386529445648193,0.34712135791778564,0.06344969199178645,1.415267175572519,0.7194387405886379,6.351057401812689
GRDC_1159417,2.0038156509399414,6.757169246673584,3.3721511474890216,0.0,-0.7289058566093445,0.35829639434814453,0.06255989048596851,1.3932926829268293,0.7145790554414785,6.389228886168911
GRDC_1159419,1.7146267890930176,7.253222465515137,4.23020479538399,0.0,-0.7808847427368164,0.2943209409713745,0.06132785763175907,1.395638629283489,0.7478439425051334,6.803237858032379
GRDC_1159450,1.8956758975982666,7.1856207847595215,3.790532334067954,0.0,-0.7591580748558044,0.37159186601638794,0.04654346338124572,1.5011037527593818,0.642984257357974,6.7052105638829405
GRDC_1159490,2.0361812114715576,6.794288158416748,3.336779712993464,0.0,-0.7272787690162659,0.420609712600708,0.04770704996577686,1.4400826446280992,0.640041067761807,6.41358024691358
GRDC_1159500,2.036562919616699,6.792234897613525,3.3351461092554358,0.0,-0.7271454930305481,0.4208565354347229,0.04777549623545517,1.4421487603305785,0.6399726214921286,6.4084989718985605
GRDC_1159510,1.9719688892364502,6.945652008056641,3.522191473693081,0.0,-0.7412914633750916,0.3660113215446472,0.05893223819301848,1.3954619124797407,0.7118412046543463,6.4
GRDC_1159511,1.9723472595214844,6.945353984832764,3.5213646842888062,0.0,-0.7412336468696594,0.3660893440246582,0.05886379192334018,1.396103896103896,0.7119096509240247,6.404556650246305
GRDC_1159512,2.3364126682281494,7.686688423156738,3.2899532380065564,0.0,-0.7221491932868958,0.4309762716293335,0.06139630390143737,1.3094890510948904,0.6983572895277207,5.846991404011462
GRDC_1159513,2.127636432647705,6.891373157501221,3.2389806133021306,0.0,-0.719670295715332,0.41800838708877563,0.060574948665297744,1.3828125,0.7049281314168377,6.137663885578069
GRDC_1159520,1.881957769393921,6.801570415496826,3.6140930078825586,0.0,-0.7481992840766907,0.3628047704696655,0.060643394934976044,1.3887147335423198,0.7347022587268994,6.696194635059264
GRDC_1159525,1.98397958278656,6.823314189910889,3.439205851265533,0.0,-0.7357954382896423,0.40968406200408936,0.0594113620807666,1.3888,0.7145106091718001,6.508104738154613
GRDC_1159530,1.7488919496536255,7.458789825439453,4.264866006683086,0.0,-0.7833013534545898,0.35429584980010986,0.06194387405886379,1.4274447949526814,0.7236824093086927,6.708756345177665
GRDC_1159535,2.193650484085083,6.555679798126221,2.9884796350592886,0.0,-0.6950057148933411,0.5089151263237,0.04784394250513347,1.4236252545824848,0.6373716632443532,6.2162883845126835
GRDC_1159540,1.6386430263519287,7.059976577758789,4.308428659704026,0.0,-0.786448061466217,0.288906991481781,0.061464750171115676,1.4119496855345912,0.7517453798767967,7.058483290488432
GRDC_1159545,2.27419114112854,6.42431640625,2.824879707807678,0.0,-0.6771747469902039,0.5545446276664734,0.04948665297741273,1.437375745526839,0.6373032169746748,6.097576948264571
GRDC_1159546,1.8382558822631836,7.0117621421813965,3.8143558847470183,0.0,-0.7599347233772278,0.4211123585700989,0.05989048596851471,1.4022435897435896,0.7190965092402464,6.734615384615385
GRDC_1159547,2.0509443283081055,6.949338912963867,3.3883605795856075,0.0,-0.7289003729820251,0.49939608573913574,0.056331279945242986,1.3693843594009982,0.6930869267624914,6.566796368352788
GRDC_1159548,2.0601730346679688,6.746403217315674,3.2746779536423594,0.0,-0.7192221283912659,0.5250276327133179,0.05592060232717317,1.3526490066225165,0.6919233401779603,6.594259621656882
GRDC_1159549,2.131601572036743,6.585849761962891,3.089625119609064,0.0,-0.7030614018440247,0.5503459572792053,0.05694729637234771,1.3617021276595744,0.6921286789869953,6.461341853035144
GRDC_1159550,2.361593008041382,6.282668590545654,2.660351961219714,0.0,-0.6567058563232422,0.6020408272743225,0.04969199178644764,1.3988439306358382,0.6365503080082136,6.058631921824104
GRDC_1159555,2.3726704120635986,6.258434772491455,2.637717712780961,0.0,-0.6536528468132019,0.6090976595878601,0.049281314168377825,1.3846153846153846,0.6351129363449692,6.017509727626459
GRDC_1159560,2.2054991722106934,6.437950611114502,2.9190446735291173,0.0,-0.6873197555541992,0.5830922722816467,0.060369609856262836,1.4134615384615385,0.6986995208761122,6.3959899749373434
GRDC_1159570,2.1776721477508545,6.591601371765137,3.0269025475543145,0.0,-0.6956884860992432,0.5665792226791382,0.05804243668720055,1.3524720893141946,0.6877481177275838,6.339432176656151
GRDC_1159580,2.21632981300354,6.352169990539551,2.8660761377979105,0.0,-0.680098295211792,0.5941633582115173,0.059548254620123205,1.3679245283018868,0.6905544147843943,6.3293601003764115
