gauge_id,gauge_lat,gauge_lon,gauge_name,country,area
camelsde_211700,49.28234575,12.91772865,Leming ,Germany,66.7348936084141
camelsde_211710,49.32042425,12.89498365,Ösbühl ,Germany,26.75846648442776
camelsde_211720,49.06259693,12.27487746,Heuweg ,Germany,47.96876540860502
camelsde_211730,49.03861297,12.25238338,Hammermühle ,Germany,89.9519717846546
camelsde_211740,48.94118775,12.2004159,Köfering ,Germany,75.28423857572481
camelsde_211760,48.91549814,12.42540123,Schönach ,Germany,399.6331849103818
camelsde_211770,48.79280471,12.30089136,Grafentraubach ,Germany,241.58728438060768
camelsde_211780,48.81045717,12.56972742,Salching ,Germany,136.14603814136348
camelsde_211790,48.82062723,12.68688677,Haberkofen ,Germany,11.272665172002691
camelsde_211800,48.85398627,12.96248333,Deggendorf_Kollbach ,Germany,36.3765951507629
camelsde_211810,47.44334219,11.27082604,Mittenwald_Isar ,Germany,391.1264456870292
camelsde_211820,47.55341966,11.41807712,Rißbachdüker ,Germany,537.8686857706815
camelsde_211830,47.59132909,11.54759545,Sylvenstein_Isar ,Germany,1149.275270194143
camelsde_211840,47.68425993,11.57187371,Lenggries ,Germany,1386.7744612828765
camelsde_211870,47.77903267,11.54002097,Bad Tölz KW ,Germany,1541.1414543932951
camelsde_211880,47.91616138,11.44613551,Puppling ,Germany,1718.958339491866
camelsde_211900,48.14535927,11.59678838,München_Isar ,Germany,2864.544436199133
camelsde_211910,48.39815491,11.7522182,Freising_Isar ,Germany,3165.3169485778594
camelsde_211930,48.52758852,12.13342371,Landshut Birket ,Germany,7916.732154466802
camelsde_211940,48.54590297,12.1366547,Landshut Flutmulde ,Germany,142.3094056025197
camelsde_211950,48.67520255,12.6926594,Landau ,Germany,8596.188239952915
camelsde_211960,48.77091698,12.88353932,Plattling ,Germany,8933.787024765763
camelsde_211970,47.42727175,11.25307543,Mittenwald_Leutasch ,Germany,108.6050232953835
camelsde_211980,47.51803937,11.44230061,Rißbachklamm ,Germany,181.7397103277777
camelsde_211990,47.58255247,11.60666717,Walchen ,Germany,216.6334418479901
camelsde_212030,47.48340736,11.06320722,Garmisch oh Partnach ,Germany,246.52439406206904
camelsde_212040,47.50228146,11.08822303,Garmisch uh Partnach ,Germany,387.0679224362439
camelsde_212050,47.53082044,11.11695844,Farchant ,Germany,421.0961200939211
camelsde_212060,47.59751688,11.18687018,Eschenlohe Brücke ,Germany,465.561145727268
camelsde_212070,47.66749574,11.32492493,Schlehdorf ,Germany,639.7402502697557
camelsde_212080,47.66576143,11.36297351,Kochel ,Germany,678.871583
camelsde_212090,47.83522419,11.41495068,Beuerberg_Loisach ,Germany,950.9159496052232
camelsde_212100,47.48013307,11.11527375,Partenkirchen_Partnach ,Germany,96.05969969730096
camelsde_212130,47.72886174,11.30375092,Dürnhausen ,Germany,12.56718807069459
camelsde_212200,48.0791037,11.12924205,Stegen_Amper ,Germany,1128.373243
camelsde_212210,48.1226164,11.15725252,Grafrath ,Germany,1199.902992734813
camelsde_212220,48.17705021,11.26139102,Fürstenfeldbruck ,Germany,1240.9926756611394
camelsde_212230,48.29714474,11.49191079,Ampermoching ,Germany,2205.2015769481045
camelsde_212240,48.46067225,11.86547739,Inkofen ,Germany,3191.726214410972
camelsde_212260,47.59458481,11.06413768,Oberammergau ,Germany,114.82461327659657
camelsde_212270,47.77827003,11.05735197,Peißenberg ,Germany,296.9543958248943
camelsde_212280,47.84713616,11.13500075,Weilheim ,Germany,607.5234709226374
camelsde_212290,47.6443877,10.96588036,Unternogg ,Germany,42.8695645849884
camelsde_212300,47.69278137,11.12196908,Obernach_Ach ,Germany,38.002047605872406
camelsde_212310,47.76777395,11.12317644,Oberhausen ,Germany,115.23539771051634
camelsde_212320,47.92361602,11.11098002,Raisting ,Germany,57.35632874501382
camelsde_212330,47.99822357,11.17924479,Herrsching ,Germany,13.438498673116715
camelsde_212340,47.98228425,11.00284699,Obermühlhausen_Windach ,Germany,34.927000170655745
camelsde_212350,48.00307579,11.01513722,Oberfinning Speicherabgabe ,Germany,67.45752845
camelsde_212360,48.07849642,11.11451627,Eching ,Germany,135.09763641413687
camelsde_212370,47.98779712,11.00592931,Obermühlhausen_Beurerbach ,Germany,15.162617688312585
camelsde_212380,48.25190667,11.36472875,Bergkirchen ,Germany,213.8284120014777
camelsde_212390,48.02919519,11.36309844,Leutstetten ,Germany,328.11168643078577
camelsde_212400,48.16721343,11.45885916,Obermenzing ,Germany,382.3720981613811
camelsde_212430,48.00026976,11.3467174,Starnberg_Georgenbach ,Germany,46.77364927197869
camelsde_212440,47.99779571,11.36096569,Percha ,Germany,49.99314625920234
camelsde_212450,48.31663655,11.20519104,Odelzhausen ,Germany,104.1013865690173
camelsde_212460,48.42657433,11.52610566,Hohenkammer ,Germany,389.257300834192
camelsde_212470,48.2530124,11.89809811,Berg_Sempt ,Germany,229.0317537867184
camelsde_212500,48.41298788,11.98242314,Appolding ,Germany,132.25495249011203
camelsde_212510,48.27135492,11.97227342,Operding ,Germany,14.296516706156188
camelsde_212530,48.5535744,12.11101972,Altdorf ,Germany,108.94666704977632
camelsde_212540,48.73686274,12.74481479,Wallersdorf ,Germany,84.01578486083477
camelsde_212550,48.79832889,13.0928536,Auerbach ,Germany,86.91198989098238
camelsde_212560,48.52743476,12.47228674,Aham ,Germany,561.626326116372
camelsde_212570,48.60625735,12.69381803,Rottersdorf ,Germany,725.6165765889751
camelsde_212580,48.61084845,13.14567761,Grafenmühle ,Germany,1430.310199412785
camelsde_212590,48.4532272,12.36562162,Vilsbiburg ,Germany,317.720848767988
camelsde_212600,48.49583001,12.34402234,Dietelskirchen ,Germany,144.93140406806316
camelsde_212610,48.52688995,12.73119692,Kollbach ,Germany,94.61004813445528
camelsde_212620,48.61049971,12.95634027,Bruckhäuser_Kollbach ,Germany,274.5824631388824
camelsde_212640,48.58532906,13.19671638,Neustift ,Germany,128.6400174652397
camelsde_212650,48.62843158,13.37318674,Hörmannsberg ,Germany,210.79804389339336
camelsde_212660,48.73134958,13.43913248,Schrottenbaummühle ,Germany,362.4849044907823
camelsde_212670,48.68874396,13.45185312,Kalteneck ,Germany,758.6433172336074
camelsde_212680,48.93804174,13.41248506,Taferlruck ,Germany,18.85985844410456
camelsde_212690,48.83679825,13.35375569,Schönberg ,Germany,82.3019522667199
camelsde_212710,48.81891125,13.35381842,Eberhardsreuth ,Germany,112.5605030116168
camelsde_212720,48.8569466,13.38736059,Grafenau ,Germany,78.00587522371207
camelsde_212730,48.71864663,13.46804408,Fürsteneck ,Germany,370.2628838818515
camelsde_212740,48.84881707,13.54230662,Unterkashof ,Germany,59.86643536472994
camelsde_212750,48.82460112,13.56554655,Linden_Saußwasser ,Germany,89.48017166068598
camelsde_212760,48.72726566,13.52314262,Röhrnbach ,Germany,119.9726664363351
camelsde_212770,47.64403765,12.19640682,Oberaudorf_Inn ,Germany,9696.521876889488
camelsde_212780,47.85408967,12.14350902,Rosenheim o.d. Mangfall ,Germany,10146.415767798451
camelsde_212800,48.05930919,12.23424555,Wasserburg ,Germany,11951.066660554476
camelsde_212810,48.18802525,12.42216737,Kraiburg ,Germany,12250.36966641265
camelsde_212820,48.23911647,12.52860614,Mühldorf ,Germany,12394.274365752006
camelsde_212830,48.25521929,12.72983202,Eschelbach_Inn ,Germany,13308.748905808812
camelsde_212860,47.61388774,12.15650936,Bleyerbrücke ,Germany,114.3496090246884
camelsde_212870,47.65843011,12.15404685,Bad Trißl ,Germany,38.74784212550854
camelsde_212890,47.74627062,12.18164335,Nußdorf ,Germany,32.49961507
camelsde_212900,47.85012342,12.18708367,Stephanskirchen ,Germany,100.63230759456596
camelsde_212910,47.77343377,11.76847102,Schmerold ,Germany,245.0154388
camelsde_212920,47.89526651,11.78346915,Valley ,Germany,388.7656901753997
camelsde_212930,47.8926685,11.85240175,Feldolling ,Germany,758.0043056723979
camelsde_212940,47.85797064,11.99402728,Bad Aibling Willinger Brücke ,Germany,800.5671875859192
camelsde_212950,47.84476638,12.12540684,Rosenheim_Mangfall ,Germany,1113.356711721726
camelsde_212960,47.67526085,11.76690703,Oberach ,Germany,96.291693958964
camelsde_212970,47.62739459,11.75006272,Bad Kreuth ,Germany,19.55128389328041
camelsde_212980,47.69194988,11.77390638,Rottach ,Germany,33.0389771989438
camelsde_213010,47.78917152,11.82916542,Miesbach ,Germany,59.130376363381146
camelsde_213020,47.70920588,11.93379199,Stauden ,Germany,112.48976789862697
camelsde_213030,47.88677227,11.82907271,Erb ,Germany,214.2158477046613
camelsde_213050,47.92245984,11.99070839,Beyharting ,Germany,71.21654507971274
camelsde_213060,47.86062792,12.01061878,Bad Aibling_Glonn ,Germany,150.6921659509108
camelsde_213100,47.83544636,12.08974557,Hohenofen ,Germany,88.51207399
camelsde_213110,47.79693091,11.97269742,Au ,Germany,12.529504536981378
camelsde_213130,47.98013727,12.21214644,Weichselbaum ,Germany,153.07447726664154
camelsde_213140,47.99304113,12.01048533,Aßling ,Germany,65.18291614870418
camelsde_213150,48.02387476,12.14789453,Anger ,Germany,245.68489082663388
camelsde_213170,48.28093165,12.61261413,Engfurt ,Germany,540.9940501227411
camelsde_213180,48.22971793,12.13782795,Großschwindau ,Germany,20.29371478607268
camelsde_213190,47.93442373,12.48021476,Seebruck ,Germany,1450.8318035611555
camelsde_213200,48.00344831,12.5316595,Altenmarkt oh Traun ,Germany,1598.5758693662249
camelsde_213210,48.02710639,12.55532571,Trostberg_Alz ,Germany,1948.455575661794
camelsde_213220,48.17148422,12.73100894,Burgkirchen_Alz ,Germany,2205.252912050583
camelsde_213250,47.7814129,12.47560073,Staudach ,Germany,964.8497367494928
camelsde_213280,47.78062007,12.32372768,Aschau ,Germany,55.52057955365159
camelsde_213290,47.85536295,12.34093688,Prien_Prien ,Germany,91.24516913790116
camelsde_213310,47.81037817,12.57294396,Bergen ,Germany,19.00827320627269
camelsde_213320,47.8331501,12.6460511,Hochberg ,Germany,246.48758759512964
camelsde_213330,47.99122064,12.54242643,Stein_Traun ,Germany,339.5743482708874
camelsde_213350,47.82557147,12.64531063,Siegsdorf ,Germany,155.1523665
camelsde_213360,47.82909178,12.64944132,Wernleiten ,Germany,90.62600400116548
camelsde_213370,47.93964382,12.93278868,Laufen S. Keller ,Germany,6104.84256292887
camelsde_213380,48.15863934,12.83434003,Burghausen ,Germany,6647.401701383228
camelsde_213390,47.64578386,13.03226222,Berchtesgaden KA ,Germany,371.4483077606562
camelsde_213400,47.6140619,12.95315864,Ilsank ,Germany,123.71154115155252
camelsde_213420,47.61636991,12.99695121,Schwöbbrücke ,Germany,157.66519788683934
camelsde_213430,47.68118732,12.82282059,Unterjettenberg ,Germany,941.7846230531832
camelsde_213440,47.7473334,12.90019387,Staufeneck ,Germany,1033.774370829522
camelsde_213450,47.76519136,12.91338996,Piding ,Germany,49.45681238379807
camelsde_213460,47.85279533,12.83058952,Teisendorf ,Germany,57.3819411065833
camelsde_213470,47.89009021,12.83804028,Ammerberg ,Germany,69.55139465
camelsde_213480,47.84716899,12.9459734,Brodhausen ,Germany,133.5904468
camelsde_213490,47.8432807,12.78532895,Hammer ,Germany,15.363712248771868
camelsde_213500,47.82590742,12.90808459,Thundorf ,Germany,18.547669426547355
camelsde_213510,47.91750774,12.82790399,Unverzug ,Germany,133.30957182798167
camelsde_213520,48.26767168,13.02888647,Simbach_Simbach ,Germany,28.40845817
camelsde_213530,48.36914693,12.52690056,Kinning ,Germany,110.217638921899
camelsde_213540,48.41189397,12.83230377,Linden_Rott ,Germany,530.5168252721802
camelsde_213550,48.42028688,12.90464111,Postmünster_Rott ,Germany,594.5898459412127
camelsde_213560,48.43584873,13.07264863,Birnbach ,Germany,856.8135416831979
camelsde_213570,48.42821256,13.33389871,Ruhstorf ,Germany,1046.7967890743946
camelsde_213580,48.43268175,12.5704362,Panzing ,Germany,116.24998622441244
camelsde_213590,48.42075532,12.72845732,Kirchberg ,Germany,27.86638491347404
camelsde_213600,48.40524047,12.75661282,Eggenfelden_Mertseebach ,Germany,31.964159225629583
camelsde_213620,48.39666293,13.00528824,Triftern ,Germany,56.63400388945182
camelsde_213630,48.57738307,13.57968778,Erlachleiten ,Germany,216.4499766672729
camelsde_213640,48.57208528,13.74474138,Rannasäge ,Germany,36.354826505268974
camelsde_213660,47.54266609,10.01560672,Oberstaufen ,Germany,60.82017245444934
camelsde_213670,47.64909028,9.970366441,Zwirkenberg ,Germany,102.51775089406291
camelsde_213680,47.64555548,10.08490291,Seltmans ,Germany,67.29936245598007
camelsde_213690,50.0994424,11.37271097,Mainleus ,Germany,1164.7328334685749
camelsde_213700,50.1648794,11.15133557,Schwürbitz ,Germany,2416.4304208306303
camelsde_213710,49.95116626,10.87348801,Kemmern ,Germany,4231.1310054298165
camelsde_213720,49.92970079,10.75521026,Trunstadt ,Germany,11957.671383917095
camelsde_213730,50.03117622,10.22075816,Schweinfurt Neuer Hafen ,Germany,12661.737390762366
camelsde_213740,49.79610247,9.925796256,Würzburg_Main ,Germany,13957.385200335351
camelsde_213770,50.0384672,11.67467085,Bad Berneck_Weißer Main ,Germany,54.27979237171005
camelsde_213780,50.09527974,11.52410652,Ködnitz ,Germany,311.7723628587564
camelsde_213800,50.06503861,11.55184996,Trebgast ,Germany,62.35900321404615
camelsde_213820,50.12717252,11.52513328,Untersteinach_Schorgast ,Germany,243.6206974421448
camelsde_213830,50.11811335,11.50644474,Kauerndorf ,Germany,246.351258985074
camelsde_213840,50.11993555,11.61509942,Adlerhütte ,Germany,33.30162670089863
camelsde_213850,50.18030941,11.52407536,Oberhammer ,Germany,64.22395344118564
camelsde_213860,50.13269643,11.52608571,Untersteinach_Untere Steinach ,Germany,138.9520489899873
camelsde_213870,49.84645215,11.62300047,Creußen ,Germany,34.40003607236285
camelsde_213880,49.90664675,11.62090327,Schlehenmühle ,Germany,70.81365401378515
camelsde_213890,49.94908862,11.56614772,Bayreuth ,Germany,335.43352715688485
camelsde_213900,50.0753647,11.42631957,Unterzettlitz ,Germany,502.1428013111629
camelsde_213910,49.8973418,11.66178447,Gampelmühle ,Germany,63.621754000504616
camelsde_213920,49.96956106,11.68333088,Untersteinach_Warme Steinach ,Germany,75.42203101602482
camelsde_213930,50.09050166,11.23819985,Weismain_Weismain ,Germany,68.95495498023566
camelsde_213940,50.35217093,11.51072656,Streitmühle ,Germany,56.34145329308406
camelsde_213950,50.31794627,11.48573459,Rieblich ,Germany,118.30452903978085
camelsde_213960,50.27816938,11.43062196,Erlabrück ,Germany,251.61385605039683
camelsde_213970,50.18153287,11.22653327,Unterlangenstadt ,Germany,711.3335884656358
camelsde_213990,50.36358012,11.49207179,Mauthaus_Nordhalbener Ködel ,Germany,18.18645494160222
camelsde_214000,50.36297656,11.4836177,Mauthaus_Tschirner Ködel ,Germany,12.524714892219594
camelsde_214010,50.26827554,11.54142003,Bernstein am Wald ,Germany,34.990144803042845
camelsde_214020,50.27103546,11.46170662,Wallenfels ,Germany,95.69487003726611
camelsde_214030,50.32176513,11.28464083,Neukenroth ,Germany,142.81176081442
camelsde_214040,50.36871905,11.30676188,Friedersdorf ,Germany,11.092345274040843
camelsde_214050,50.29201266,11.36770049,Steinberg_Kronach ,Germany,95.05481513459756
camelsde_214060,50.32542621,11.36067113,Geschwend ,Germany,46.47267565677912
camelsde_214070,50.27731626,11.15938333,Fürth am Berg ,Germany,146.5580610345
camelsde_214080,50.34726159,11.02804978,Schönstädt ,Germany,128.2319054549099
camelsde_214090,50.2491746,10.96208738,Coburg ,Germany,361.7919642564927
camelsde_214100,50.12940219,10.87122675,Schenkenau ,Germany,951.975737765781
camelsde_214110,50.29664401,11.05166362,Mönchröden ,Germany,69.55670668025593
camelsde_214120,50.34964123,10.96315858,Neukirchen ,Germany,18.548076198061484
camelsde_214130,50.3146593,10.97317227,Oberlauter ,Germany,33.67300408600957
camelsde_214140,50.29791849,10.92432522,Kösfeld ,Germany,35.064309118568005
camelsde_214150,50.27689394,10.94435548,Goldbergsee Ablaufpegel ,Germany,52.44277989669932
camelsde_214160,50.17744876,10.84212278,Heinersdorf ,Germany,377.4772369481216
camelsde_214170,50.23949388,10.7859215,Autenhausen ,Germany,162.69441613241847
camelsde_214190,50.14458007,10.70588072,Lohr ,Germany,161.38191712990425
camelsde_214200,50.00210033,10.84345242,Leucherhof ,Germany,376.5169809559012
camelsde_214210,50.1456863,10.73612692,Pfarrweisach ,Germany,37.81022379786717
camelsde_214220,49.54609499,10.97364272,Hüttendorf ,Germany,3846.678220350166
camelsde_214230,49.8327457,10.94896532,Pettstadt ,Germany,6956.768280392924
camelsde_214240,49.25022853,11.08419394,Roth Kläranlage ,Germany,958.405720745887
camelsde_214250,49.43607678,10.9911751,Neumühle_Rednitz ,Germany,1809.618349522444
camelsde_214260,49.40430686,10.46525249,Mitteldachstetten ,Germany,24.72002071475876
camelsde_214270,49.367373,10.49227389,Oberheßbach ,Germany,64.82394573860839
camelsde_214280,49.30458963,10.56562787,Ansbach_Fränkische Rezat ,Germany,118.14066317905365
camelsde_214290,49.19539385,10.88734127,Wernfels Kläranlage ,Germany,374.54152137046
camelsde_214300,49.30949153,10.57299446,Ansbach_Hennenbach (alt) ,Germany,8.573260757343846
camelsde_214310,49.02987046,10.95495346,Weißenburg ,Germany,30.349767054571068
camelsde_214320,49.12056538,11.00384901,Seemannsmühle ,Germany,162.1995968382644
camelsde_214330,49.15339184,11.01289711,Mühlstetten ,Germany,253.27688912458325
camelsde_214340,49.04929732,10.98196787,Weiboldshausen ,Germany,38.43905739926109
camelsde_214350,49.24782382,11.09396286,Roth Bleiche ,Germany,175.80697386157516
camelsde_214360,49.24120484,11.05347462,Rothaurach ,Germany,123.69698487814377
camelsde_214370,49.36882062,11.37760506,Rasch ,Germany,207.5609664
camelsde_214380,49.35518598,11.14118862,Wendelstein ,Germany,321.1034543
camelsde_214400,49.39392978,10.73396254,Lentersdorf ,Germany,47.132741395285095
camelsde_214410,49.42652643,10.89556547,Weinzierlein ,Germany,293.0814191745544
camelsde_214420,49.36697535,10.70660706,Bruckberg ,Germany,78.38130055395169
camelsde_214430,49.7063733,11.55862038,Michelfeld ,Germany,95.98606853506494
camelsde_214440,49.60559201,11.50495089,Güntersthal ,Germany,314.837490295924
camelsde_214450,49.52588958,11.49140427,Hohenstadt ,Germany,468.9724015965271
camelsde_214460,49.50626409,11.27287681,Lauf ,Germany,939.1360121667328
camelsde_214470,49.4558195,11.05253552,Nürnberg Lederersteg ,Germany,1184.2218415551952
camelsde_214480,49.49937679,11.52586019,Pommelsbrunn ,Germany,101.93567082896084
camelsde_214490,49.55823038,11.34303882,Schnaittach Markt ,Germany,62.68007706279791
camelsde_214500,49.48170584,11.23886422,Röthenbach ,Germany,80.19296540552378
camelsde_214510,49.45248649,10.60745315,Stöckach ,Germany,76.1725170870784
camelsde_214520,49.49340767,10.75411879,Laubendorf ,Germany,169.74290287432046
camelsde_214530,49.50763864,10.90212237,Kreppendorf ,Germany,245.36276458418808
camelsde_214540,49.52044996,11.08950335,Frauenkreuz ,Germany,35.30307400971435
camelsde_214550,49.54462507,10.70995278,Emskirchen ,Germany,41.77024184762502
camelsde_214560,49.56732616,10.96383863,Frauenaurach ,Germany,166.52689982293822
camelsde_214570,49.59681499,11.21503954,Büg ,Germany,79.30496638677295
camelsde_214580,49.60167772,11.02014958,Erlangen ,Germany,184.79906119281725
camelsde_214590,49.93518042,11.29058605,Hollfeld ,Germany,133.70128223580255
camelsde_214600,49.77834173,11.33230806,Behringersmühle ,Germany,432.0097134833733
camelsde_214610,49.80315663,11.25835693,Muggendorf ,Germany,659.9726801587494
camelsde_214630,49.77304822,11.40186365,Pottenstein ,Germany,115.74037853269787
camelsde_214640,49.82437695,11.1913946,Unterleinleiter ,Germany,83.57013591249066
camelsde_214650,49.69431553,11.27162882,Bärenthal ,Germany,61.7752893447824
camelsde_214660,49.48487716,10.3917906,Illesheim ,Germany,97.87218213100478
camelsde_214670,49.57324086,10.56756055,Birkenfeld ,Germany,279.34130947701686
camelsde_214680,49.62132447,10.67198688,Rappoldshofen ,Germany,685.4264369853615
camelsde_214690,49.72595149,10.93238187,Laufermühle ,Germany,945.6054325189372
camelsde_214700,49.75917033,10.98403213,Hallerndorf ,Germany,982.69141271923
camelsde_214710,49.6604165,10.46591183,Scheinfeld ,Germany,64.40318223124815
camelsde_214720,49.79997356,10.92639407,Röbersdorf ,Germany,279.5973815052104
camelsde_214730,49.85526784,10.69023185,Schönbrunn ,Germany,109.98343605447624
camelsde_214740,49.82250813,10.84172073,Vorra ,Germany,296.89551231066696
camelsde_214750,50.07610644,10.51854847,Römershofen ,Germany,139.14518453021512
camelsde_214760,49.90800238,10.3968728,Dingolshausen ,Germany,15.797165185814652
camelsde_214770,49.90846553,10.29874619,Brünnstadt ,Germany,43.2193859741124
camelsde_214780,49.81605057,10.2924974,Reupelsdorf ,Germany,77.39870294553226
camelsde_214790,49.79198537,10.27521837,Atzhausen ,Germany,79.0230002707385
camelsde_214800,49.66244102,10.15485547,Marktbreit ,Germany,149.27606203125765
camelsde_214810,49.79937305,9.948383197,Würzburg_Pleichach ,Germany,126.32353404572116
camelsde_214830,49.97547488,9.962764976,Arnstein ,Germany,331.7554974598834
camelsde_214840,50.02728458,9.74922951,Sachsenheim ,Germany,596.2611691550402
camelsde_214850,50.2960589,10.46886475,Bad Königshofen im Grabfeld ,Germany,88.98992609
camelsde_214860,50.31026855,10.19300995,Salz ,Germany,1039.1378753961822
camelsde_214880,50.18062436,10.07305223,Bad Kissingen Golfplatz ,Germany,1575.7900902991316
camelsde_214890,50.08746445,9.735328457,Wolfsmünster ,Germany,2117.6210544688424
camelsde_214900,50.35625459,10.42339334,Gollmuthhausen ,Germany,154.73995963658297
camelsde_214910,50.47796829,10.18293211,Nordheim vor der Rhön ,Germany,63.56563223759184
camelsde_214920,50.37078441,10.25894741,Unsleben ,Germany,433.826095599404
camelsde_214930,50.47419821,10.25199584,Stockheim ,Germany,40.8123065
camelsde_214940,50.38213363,10.2275981,Wechterswinkel ,Germany,91.95676404213494
camelsde_214950,50.39924728,10.04494534,Unterweißenbrunn ,Germany,47.72092398798433
camelsde_214960,50.34930987,10.15599299,Schweinhof ,Germany,111.91893730043276
camelsde_214970,50.21363472,10.23750559,Poppenlauer ,Germany,152.23509848345125
camelsde_214980,50.19660623,9.959613422,Oberthulba ,Germany,76.26910461064097
camelsde_214990,50.21993062,9.966858514,Schlimpfhof ,Germany,12.299709613267044
camelsde_215010,50.3077721,9.788955789,Bad Brückenau ,Germany,90.98441637779054
camelsde_215020,50.20070977,9.616533765,Mittelsinn ,Germany,461.30119051755867
camelsde_215030,50.0740801,9.687199622,Gemünden Lachsfangsteg ,Germany,617.2067171397101
camelsde_215040,50.06098733,9.475325308,Frammersbach ,Germany,68.6349661180494
camelsde_215050,50.02516804,9.54041732,Partenstein ,Germany,217.3783135240353
camelsde_215060,49.86957863,9.596718535,Hafenlohr ,Germany,146.57599932803316
camelsde_215080,49.77475649,9.653454218,Wüstenzell ,Germany,120.03505922034992
camelsde_215090,49.32557961,10.19324423,Bockenfeld ,Germany,74.92161950831606
camelsde_215100,49.5133612,10.01971709,Bieberehren ,Germany,166.3945182538236
camelsde_215110,49.71067945,9.271525494,Bürgstadt ,Germany,241.3463565922385
camelsde_215120,49.68039153,9.218229943,Weilbach ,Germany,398.3603530086359
camelsde_215140,49.85881156,9.284484227,Hobbach ,Germany,81.01669431886484
camelsde_215150,49.82719634,9.216376348,Rück ,Germany,143.60762150933667
camelsde_215160,49.99498985,9.187110832,Goldbach ,Germany,142.23186609251457
camelsde_215170,50.08264437,9.24320448,Schöllkrippen ,Germany,64.56898331201342
camelsde_215180,50.08623115,9.065350776,Alzenau ,Germany,180.79698480397016
camelsde_215190,50.12989414,11.99476858,Marktleuthen ,Germany,114.02467313216572
camelsde_215200,50.10162998,12.21333364,Hohenberg ,Germany,297.8821647578269
camelsde_215220,50.02146814,12.10487619,Lorenzreuth ,Germany,121.87083072840836
camelsde_215230,50.05467891,12.18949863,Arzberg ,Germany,290.84800337492953
camelsde_215240,50.00378585,12.1027731,Marktredwitz ,Germany,70.15162028436573
camelsde_215250,49.93300724,12.29082264,Dobrigau ,Germany,93.75902904780769
camelsde_215260,50.00433872,12.31460455,Waldsassen ,Germany,229.54993395112345
camelsde_215270,50.1862248,11.84635618,Weißdorf ,Germany,46.86816666611969
camelsde_215280,50.26282164,11.93265487,Oberkotzau ,Germany,230.54896750252752
camelsde_215290,50.32402284,11.91449584,Hof ,Germany,520.7935799044984
camelsde_215320,50.24544341,12.01964045,Rehau_Schwesnitz ,Germany,84.2600153389228
camelsde_215330,50.28578213,11.98072095,Kautendorf ,Germany,91.7679603125204
camelsde_215340,50.36755963,11.69103805,Hölle ,Germany,201.0390494408336
camelsde_410020,53.31087983,13.8498944,"Prenzlau, Wehr UP",Germany,379.0372234859124
camelsde_410030,53.48099281,13.86100102,Wilsickow,Germany,129.7992757
camelsde_410130,51.47242387,13.89340604,Schwarzheide-Ost,Germany,48.79877241
camelsde_410140,51.37515594,13.88496265,Lipsa,Germany,156.21876810590402
camelsde_410150,51.46435212,13.62825234,Plessa 2,Germany,197.5421763
camelsde_410160,51.40070549,13.70994544,Lindenau,Germany,253.97533536431752
camelsde_410170,51.37711645,13.76483632,Ortrand,Germany,243.53580917419765
camelsde_410180,51.43958568,13.44788514,Stolzenhain 1,Germany,866.7597261079931
camelsde_410210,51.5618846,13.48236055,Schadewitz,Germany,617.901866056611
camelsde_410230,51.8145673,13.23339977,Schönewalde,Germany,234.546333291045
camelsde_410260,52.77313952,13.24292697,"Sachsenhausen, Sohlabsturz",Germany,1883.148117
camelsde_410290,53.19932767,13.15068268,Ravensbrück,Germany,193.26616578804405
camelsde_410460,51.57697513,14.36987186,Spremberg,Germany,2141.480826344116
camelsde_410470,51.76250602,14.34168817,"Cottbus, Sandower Brücke",Germany,2328.4794508701348
camelsde_410480,51.84179528,14.20933951,"Schmogrow, Spreewehr UP",Germany,2390.3772976875302
camelsde_410490,51.95990542,13.89927132,"Lübben, Zusammenfluss",Germany,4266.024188968896
camelsde_410510,52.171976,14.25469412,"Beeskow, Spreeschleuse UP",Germany,5354.407069829384
camelsde_410530,52.3917166,13.7642028,Hohenbinde,Germany,6210.293924529416
camelsde_410550,51.66357358,14.39547751,"Bräsinchen, Hauptabflusspegel",Germany,2210.356580274476
camelsde_410590,51.83724463,13.96477923,Boblitz,Germany,137.13559236934313
camelsde_410600,51.89006455,13.8969097,Ragow 2,Germany,122.29174615891463
camelsde_410610,51.9365812,13.862341,Treppendorf,Germany,322.18869750624475
camelsde_410730,52.48095836,13.90170009,Lichtenow,Germany,80.5990872759716
camelsde_410790,52.50063157,13.65223407,Dahlwitz-Hoppegarten,Germany,180.1836850657953
camelsde_410800,52.56931541,13.72142735,"Altlandsberg 2, Walkmühle",Germany,109.5452231983939
camelsde_410810,52.10711203,13.7471315,Märkisch Buchholz 2,Germany,526.7192855609377
camelsde_410820,51.86660333,13.43452048,Dahme Stadt,Germany,21.936470914842698
camelsde_410830,51.97551006,13.61821265,Prierow 2,Germany,284.7263160758317
camelsde_410860,52.21818538,13.77324143,"Prieros, Schleuse OP",Germany,673.4347033560739
camelsde_410910,52.23695374,13.8860742,Köllnitz UP Straßenbrücke,Germany,88.19359080691105
camelsde_410970,52.29660397,13.62379911,"Königs Wusterhausen, Schleuse OP",Germany,586.1419547
camelsde_411010,52.14927528,13.4479809,Wünsdorf 1 UP,Germany,47.009073626431
camelsde_411020,52.14903454,13.44813544,Wünsdorf,Germany,47.009073626431
camelsde_411040,52.18125785,13.39818877,Mellensee,Germany,71.25401944
camelsde_411060,52.24168047,13.64588708,"Bestensee, Schleuse OP",Germany,24.235613910544
